id, label, s, tx, ty, tz, r11, r12, r13, r21, r22, r23, r31, r32, r33, hand_dir_1, hand_dir_2, hand_dir_3,  thumb_dir_1, thumb_dir_2, thumb_dir_3, 	thumb_meta_center_1, thumb_meta_center_2, thumb_meta_center_3, thumb_meta_dir_1, thumb_meta_dir_2, thumb_meta_dir_3, 	thumb_prox_center_1, thumb_prox_center_2, thumb_prox_center_3, thumb_prox_dir_1, thumb_prox_dir_2, thumb_prox_dir_3, 	thumb_int_center_1, thumb_int_center_2, thumb_int_center_3, thumb_int_dir_1, thumb_int_dir_2, thumb_int_dir_3, 	thumb_dist_center_1, thumb_dist_center_2, thumb_dist_center_3, thumb_dist_dir_1, thumb_dist_dir_2, thumb_dist_dir_3, 	thumb_tip_pos_1, thumb_tip_pos_2, thumb_tip_pos_3, index_dir_1, index_dir_2, index_dir_3, 	index_meta_center_1, index_meta_center_2, index_meta_center_3, index_meta_dir_1, index_meta_dir_2, index_meta_dir_3, 	index_prox_center_1, index_prox_center_2, index_prox_center_3, index_prox_dir_1, index_prox_dir_2, index_prox_dir_3, 	index_int_center_1, index_int_center_2, index_int_center_3, index_int_dir_1, index_int_dir_2, index_int_dir_3, 	index_dist_center_1, index_dist_center_2, index_dist_center_3, index_dist_dir_1, index_dist_dir_2, index_dist_dir_3, 	index_tip_pos_1, index_tip_pos_2, index_tip_pos_3, middle_dir_1, middle_dir_2, middle_dir_3, 	middle_meta_center_1, middle_meta_center_2, middle_meta_center_3, middle_meta_dir_1, middle_meta_dir_2, middle_meta_dir_3, 	middle_prox_center_1, middle_prox_center_2, middle_prox_center_3, middle_prox_dir_1, middle_prox_dir_2, middle_prox_dir_3, 	middle_int_center_1, middle_int_center_2, middle_int_center_3, middle_int_dir_1, middle_int_dir_2, middle_int_dir_3, 	middle_dist_center_1, middle_dist_center_2, middle_dist_center_3, middle_dist_dir_1, middle_dist_dir_2, middle_dist_dir_3, 	middle_tip_pos_1, middle_tip_pos_2, middle_tip_pos_3, ring_dir_1, ring_dir_2, ring_dir_3, 	ring_meta_center_1, ring_meta_center_2, ring_meta_center_3, ring_meta_dir_1, ring_meta_dir_2, ring_meta_dir_3, 	ring_prox_center_1, ring_prox_center_2, ring_prox_center_3, ring_prox_dir_1, ring_prox_dir_2, ring_prox_dir_3, 	ring_int_center_1, ring_int_center_2, ring_int_center_3, ring_int_dir_1, ring_int_dir_2, ring_int_dir_3, 	ring_dist_center_1, ring_dist_center_2, ring_dist_center_3, ring_dist_dir_1, ring_dist_dir_2, ring_dist_dir_3, 	ring_tip_pos_1, ring_tip_pos_2, ring_tip_pos_3, pinkie_dir_1, pinkie_dir_2, pinkie_dir_3, 	pinkie_meta_center_1, pinkie_meta_center_2, pinkie_meta_center_3, pinkie_meta_dir_1, pinkie_meta_dir_2, pinkie_meta_dir_3, 	pinkie_prox_center_1, pinkie_prox_center_2, pinkie_prox_center_3, pinkie_prox_dir_1, pinkie_prox_dir_2, pinkie_prox_dir_3, 	pinkie_int_center_1, pinkie_int_center_2, pinkie_int_center_3, pinkie_int_dir_1, pinkie_int_dir_2, pinkie_int_dir_3, 	pinkie_dist_center_1, pinkie_dist_center_2, pinkie_dist_center_3, pinkie_dist_dir_1, pinkie_dist_dir_2, pinkie_dist_dir_3, 	pinkie_tip_pos_1, pinkie_tip_pos_2, pinkie_tip_pos_3,
11, a, 1.21093, 12.8826, -6.96695, -2.78021, 0.990646, -0.0458747, 0.128511, 0.0493405, 0.998496, -0.023914, -0.127221, 0.0300311, 0.99142, -0.0220165, 0.453953, -0.890753, -0.355131, 0.0912404, -0.930353, -4.52533, 116.242, 55.9419, 0.611724, 0.774603, 0.160575, -23.1034, 121.615, 13.887, 0.441887, 0.893401, -0.081059, -49.64, 130.798, -29.5624, 0.441887, 0.893401, -0.081059, -34.3316, 124.5, -15.5279, 0.441887, 0.893401, -0.081059, -49.5874, 125.228, -20.9734, 0.19475, -0.680004, 0.706872, -7.89763, 158.696, -8.14396, 0.949616, -0.137101, -0.281836, -19.4409, 126.388, -28.3954, 0.927486, -0.106805, -0.358277, -9.55214, 109.581, 2.21444, 0.927486, -0.106805, -0.358277, -15.0759, 111.147, -12.5521, 0.927486, -0.106805, -0.358277, -18.4373, 114.993, 0.826809, -0.0533965, -0.549781, 0.833601, 12.3578, 156.054, -10.1063, 0.918446, -0.339097, -0.203643, -5.06576, 119.037, -28.1024, 0.920889, -0.349927, -0.171798, -3.36334, 104.308, 11.0233, 0.920889, -0.349927, -0.171798, -6.47377, 104.539, -6.12113, 0.920889, -0.349927, -0.171798, -12.7176, 108.838, 4.04362, -0.142579, -0.517329, 0.843826, 32.0876, 148.953, -7.49726, 0.889674, -0.449035, -0.0827554, 13.59, 115.761, -24.0098, 0.891211, -0.437989, -0.117934, 12.136, 102.339, 14.8503, 0.891211, -0.437989, -0.117934, 9.92737, 102.472, -2.33355, 0.891211, -0.437989, -0.117934, 2.69638, 105.952, 6.78589, -0.384823, -0.422541, 0.820592, 48.5642, 138.181, -4.90531, 0.78983, -0.613072, -0.017627, 30.5367, 115.039, -19.5522, 0.775933, -0.629565, 0.0397025, 22.964, 107.651, 11.301, 0.775933, -0.629565, 0.0397025, 23.5572, 107.375, -4.66925, 0.775933, -0.629565, 0.0397025, 14.8781, 112.193, 5.03472, 
12, a, 0.777841, 56.6584, -14.4836, -35.5469, 0.947451, -0.0142139, 0.319586, -0.025495, 0.99248, 0.119725, -0.318884, -0.121581, 0.939963, 0.0990308, 0.325782, -0.940244, -0.307949, 0.0429674, -0.950432, -17.8793, 123.142, 74.2099, 0.581345, 0.802897, 0.131889, -28.9832, 123.343, 29.2733, 0.465284, 0.878167, -0.111056, -53.4136, 130.61, -15.6139, 0.465284, 0.878167, -0.111056, -38.7196, 124.701, -0.776344, 0.465284, 0.878167, -0.111056, -50.2149, 126.625, -16.1524, 0.0628639, -0.759728, 0.647195, -12.5578, 156.238, 4.94915, 0.979765, -0.153421, -0.128538, -21.9255, 122.927, -14.7934, 0.96186, -0.126861, -0.242347, -17.2984, 101.746, 14.6592, 0.96186, -0.126861, -0.242347, -20.5165, 105.899, -0.287665, 0.96186, -0.126861, -0.242347, -17.6763, 101.74, -3.88337, -0.258015, -0.644529, 0.719729, 7.78376, 153.806, 6.13944, 0.938812, -0.343309, -0.0277722, -5.95962, 116.171, -13.6717, 0.9357, -0.352229, 0.0200115, -14.2187, 96.2818, 22.429, 0.9357, -0.352229, 0.0200115, -12.7632, 99.1753, 5.30686, 0.9357, -0.352229, 0.0200115, -12.7786, 94.7718, 4.15455, -0.40586, -0.575357, 0.7101, 26.9914, 147.579, 12.3668, 0.894071, -0.436087, 0.102297, 12.796, 113.187, -5.86223, 0.884506, -0.442858, 0.146718, -1.39313, 96.4566, 29.1779, 0.884506, -0.442858, 0.146718, 2.37027, 98.4076, 12.3789, 0.884506, -0.442858, 0.146718, 0.354325, 93.1114, 13.5288, -0.540287, -0.552134, 0.63501, 42.9911, 137.641, 18.6509, 0.786766, -0.59174, 0.175625, 28.6945, 113.706, 1.39352, 0.791717, -0.589206, 0.16131, 14.0836, 101.35, 27.9718, 0.791717, -0.589206, 0.16131, 18.8954, 103.692, 12.9106, 0.791717, -0.589206, 0.16131, 14.9739, 97.9623, 18.1666, 
13, a, 0.701393, 63.0099, -34.5952, -62.2457, 0.942836, -0.164229, 0.289981, 0.176923, 0.984061, -0.0179263, -0.282415, 0.0682059, 0.956865, 0.188943, 0.325945, -0.926316, -0.152233, -0.0115513, -0.988277, -18.8553, 107.625, 62.9691, 0.566317, 0.802628, 0.187281, -28.3875, 108.451, 17.6801, 0.466747, 0.880563, -0.0821893, -45.2098, 112.823, -31.0108, 0.466747, 0.880563, -0.0821893, -33.2006, 108.085, -13.5661, 0.466747, 0.880563, -0.0821893, -43.3711, 112.108, -26.6005, -0.0465595, -0.911509, 0.408637, -6.89798, 140.734, -5.45273, 0.987519, -0.153798, -0.0339485, -14.7985, 109.812, -29.2971, 0.978684, -0.123541, -0.164061, -14.8322, 80.2451, -7.23434, 0.978684, -0.123541, -0.164061, -15.842, 89.3821, -20.1383, 0.978684, -0.123541, -0.164061, -16.3272, 82.8175, -10.9745, -0.357637, -0.817945, 0.450623, 13.2345, 138.293, -2.31624, 0.937009, -0.343691, 0.0623727, 2.77292, 103.17, -27.9028, 0.930822, -0.351123, 0.101408, -11.3618, 73.3502, -1.41052, 0.930822, -0.351123, 0.101408, -6.65763, 81.6015, -16.0203, 0.930822, -0.351123, 0.101408, -11.4539, 75.6084, -5.70528, -0.491193, -0.789842, 0.36726, 31.7533, 132.057, 5.72427, 0.879955, -0.436479, 0.187524, 22.3242, 100.879, -19.8809, 0.871006, -0.441082, 0.216322, 2.30683, 72.581, 3.01758, 0.871006, -0.441082, 0.216322, 9.70643, 80.5897, -10.4467, 0.871006, -0.441082, 0.216322, 3.27905, 74.5721, -0.959002, -0.672063, -0.695672, 0.253715, 47.0721, 122.111, 13.5124, 0.766046, -0.592103, 0.250174, 38.3212, 99.9014, -8.96547, 0.737993, -0.601119, 0.30663, 16.3897, 80.9095, 6.58729, 0.737993, -0.601119, 0.30663, 26.1321, 87.2841, -4.36388, 0.737993, -0.601119, 0.30663, 17.845, 82.5748, 3.64312, 
14, a, 0.718684, 66.845, -22.5958, -68.4536, 0.910486, -0.0958252, 0.402285, 0.0200107, 0.981852, 0.188589, -0.413056, -0.163658, 0.89588, 0.199291, 0.265751, -0.943218, -0.207961, 0.0153576, -0.978017, -15.1063, 105.903, 57.0905, 0.602359, 0.785544, 0.141718, -23.0187, 105.525, 11.4847, 0.520091, 0.848555, -0.0972651, -41.977, 111.663, -36.3394, 0.520091, 0.848555, -0.0972651, -29.5938, 106.01, -19.4371, 0.520091, 0.848555, -0.0972651, -40.3654, 107.813, -29.2365, 0.0217044, -0.595158, 0.803316, -1.97972, 134.632, -13.0738, 0.97952, -0.199495, -0.0272563, -11.1956, 100.979, -32.3014, 0.971718, -0.176426, -0.156964, -8.03545, 88.4931, 1.29642, 0.971718, -0.176426, -0.156964, -10.7092, 87.6397, -14.2965, 0.971718, -0.176426, -0.156964, -9.82327, 83.6443, -17.8762, -0.292949, -0.451208, 0.842966, 18.0372, 131.468, -9.84501, 0.921006, -0.381354, 0.0794757, 4.38114, 93.4628, -28.9985, 0.915888, -0.385511, 0.111941, -4.35193, 84.1641, 10.4311, 0.915888, -0.385511, 0.111941, -3.34364, 81.5648, -6.77025, 0.915888, -0.385511, 0.111941, -1.00015, 76.6964, -12.5998, -0.436404, -0.417804, 0.796863, 36.294, 124.86, -1.50748, 0.860411, -0.464476, 0.209656, 22.839, 90.8015, -20.8863, 0.855909, -0.46586, 0.224486, 8.7552, 82.9084, 16.4317, 0.855909, -0.46586, 0.224486, 11.6286, 80.0689, -0.416417, 0.855909, -0.46586, 0.224486, 13.1742, 74.4246, -1.84995, -0.578618, -0.404527, 0.708208, 51.1874, 114.681, 6.78837, 0.739946, -0.611164, 0.280997, 38.4599, 90.965, -11.9368, 0.748048, -0.60923, 0.263177, 24.0495, 85.4666, 16.2949, 0.748048, -0.60923, 0.263177, 27.9656, 83.6281, 0.907842, 0.748048, -0.60923, 0.263177, 28.307, 78.7391, 4.51829, 
15, a, 0.2387, 66.4128, -15.4492, -52.5726, 0.932608, -0.123947, 0.338939, -0.00749571, 0.932317, 0.361565, -0.360814, -0.339739, 0.868557, 0.0547386, 0.286489, -0.956519, -0.130134, -0.0455376, -0.99045, -14.3911, 109.657, 78.6898, 0.471034, 0.877922, 0.0859017, -35.0742, 114.533, 41.4323, 0.383473, 0.918895, -0.0926317, -48.6255, 115.504, -5.0266, 0.383473, 0.918895, -0.0926317, -38.8867, 113.199, 12.4156, 0.383473, 0.918895, -0.0926317, -49.9005, 115.475, 4.00913, 0.0748882, -0.846326, 0.527375, -13.574, 137.318, 12.9801, 0.991333, -0.0302094, -0.127852, -17.2692, 104.454, -3.42145, 0.984093, -0.0227144, -0.176195, -13.6297, 79.5998, 20.1099, 0.984093, -0.0227144, -0.176195, -15.7139, 86.8771, 7.53125, 0.984093, -0.0227144, -0.176195, -16.8675, 78.9491, 12.393, -0.181454, -0.764267, 0.618846, 5.40823, 137.614, 14.0554, 0.975729, -0.218313, -0.0171187, -3.05456, 99.7723, -0.49265, 0.974902, -0.222349, 0.0112558, -9.1914, 74.3684, 29.2066, 0.974902, -0.222349, 0.0112558, -7.48818, 81.0983, 14.6282, 0.974902, -0.222349, 0.0112558, -10.6751, 73.3264, 12.999, -0.304703, -0.746821, 0.591114, 23.8138, 134.535, 19.9811, 0.943645, -0.309247, 0.117898, 14.2521, 100.303, 5.46889, 0.946469, -0.306848, 0.100204, 3.3714, 75.973, 33.7387, 0.946469, -0.306848, 0.100204, 6.9993, 82.5263, 19.5391, 0.946469, -0.306848, 0.100204, 4.47584, 74.9936, 17.5961, -0.468686, -0.725281, 0.504283, 39.7238, 127.664, 26.159, 0.85775, -0.473581, 0.199965, 29.0017, 103.029, 11.9746, 0.873937, -0.463885, 0.145068, 15.7402, 84.5324, 32.7205, 0.873937, -0.463885, 0.145068, 21.125, 90.8397, 20.4495, 0.873937, -0.463885, 0.145068, 18.7265, 83.3011, 18.356, 
16, a, 0.0213484, 88.9851, -32.6655, -59.0274, 0.85513, -0.292572, 0.427966, 0.0920745, 0.898118, 0.430006, -0.510172, -0.328307, 0.794946, 0.147112, 0.358083, -0.922028, -0.100552, 0.0105065, -0.994876, -11.5141, 105.263, 67.1942, 0.515508, 0.834473, 0.194696, -26.2407, 110.685, 27.3098, 0.423272, 0.905394, -0.0332183, -38.1351, 114.529, -19.456, 0.423272, 0.905394, -0.0332183, -29.1844, 110.992, -1.81562, 0.423272, 0.905394, -0.0332183, -35.5672, 112.654, -14.6293, 0.00516735, -0.894298, 0.447443, -3.8553, 137.973, 4.36395, 0.994619, -0.0865074, -0.0570033, -8.76772, 107.442, -15.7476, 0.987702, -0.0653572, -0.142035, -7.48167, 80.5629, 5.56379, 0.987702, -0.0653572, -0.142035, -8.66048, 88.8822, -6.4617, 0.987702, -0.0653572, -0.142035, -13.2727, 83.2687, -24.3663, -0.277134, -0.817254, 0.505265, 14.9528, 136.904, 6.84628, 0.958914, -0.281422, 0.0358506, 5.77231, 102.042, -13.4801, 0.956054, -0.286922, 0.0603002, -4.23799, 74.1521, 12.526, 0.956054, -0.286922, 0.0603002, -0.994275, 82.0877, -1.14345, 0.956054, -0.286922, 0.0603002, -2.58233, 74.8462, -15.6967, -0.425873, -0.77826, 0.461459, 32.6007, 132.13, 13.815, 0.910832, -0.380543, 0.15991, 23.2523, 100.691, -6.0833, 0.904126, -0.385482, 0.184281, 7.33028, 74.8208, 17.9183, 0.904126, -0.385482, 0.184281, 13.1226, 82.1796, 4.89282, 0.904126, -0.385482, 0.184281, 13.0201, 78.0328, -8.9957, -0.609869, -0.71326, 0.345427, 47.5164, 123.736, 20.5287, 0.808888, -0.544784, 0.221158, 38.02, 101.541, 2.11825, 0.79247, -0.552806, 0.257677, 19.8374, 83.1846, 18.6575, 0.79247, -0.552806, 0.257677, 27.778, 89.5624, 7.91926, 0.79247, -0.552806, 0.257677, 24.8607, 83.6577, 4.18273, 
17, a, 0.25471, 77.93, -20.1859, -71.4496, 0.89098, -0.110805, 0.440314, -0.0349347, 0.95016, 0.309799, -0.452696, -0.291407, 0.842703, 0.0897541, 0.214511, -0.972589, -0.22788, -0.0698436, -0.971181, -21.3841, 132.939, 58.8408, 0.520557, 0.853086, 0.0355606, -33.0263, 129.933, 12.2526, 0.430116, 0.887612, -0.164757, -55.0016, 131.53, -36.5134, 0.430116, 0.887612, -0.164757, -40.5154, 127.637, -19.6646, 0.430116, 0.887612, -0.164757, -51.4682, 128.962, -32.6239, 0.0215704, -0.792793, 0.609109, -17.2318, 158.575, -16.8074, 0.990042, -0.0964484, -0.102542, -22.7425, 119.256, -28.5753, 0.98377, -0.091722, -0.15422, -20.7013, 93.0143, 0.0531222, 0.98377, -0.091722, -0.15422, -22.24, 100.786, -14.3846, 0.98377, -0.091722, -0.15422, -17.644, 98.2955, -28.0068, -0.251327, -0.742178, 0.621294, 4.01768, 157.76, -15.1363, 0.961213, -0.275036, 0.0205993, -7.768, 114.526, -27.3996, 0.959071, -0.277471, 0.0565069, -17.877, 86.309, 5.62107, 0.959071, -0.277471, 0.0565069, -14.6567, 94.1829, -10.3703, 0.959071, -0.277471, 0.0565069, -11.9324, 88.8478, -13.9253, -0.356503, -0.699716, 0.619115, 24.2937, 153.596, -7.79055, 0.92124, -0.35419, 0.16083, 10.6562, 113.984, -17.7701, 0.926003, -0.352709, 0.13459, -3.97222, 87.8271, 14.3299, 0.926003, -0.352709, 0.13459, 1.13703, 95.3001, -1.23877, 0.926003, -0.352709, 0.13459, 4.13432, 91.0971, -6.43562, -0.523935, -0.668075, 0.528364, 41.5182, 145.379, 0.0681854, 0.82421, -0.507069, 0.252109, 27.0072, 116.643, -11.1258, 0.841391, -0.502433, 0.199051, 9.87887, 97.1624, 12.1033, 0.841391, -0.502433, 0.199051, 17.1297, 104.048, -1.16488, 0.841391, -0.502433, 0.199051, 17.7938, 100.807, -1.53195, 
18, a, 0.272024, 79.5521, -36.3783, -60.4331, 0.892196, -0.254842, 0.372883, 0.200119, 0.963196, 0.17946, -0.404893, -0.0854922, 0.910358, 0.158484, 0.202047, -0.966468, -0.0341776, -0.130449, -0.990866, -15.7161, 121.08, 76.5734, 0.505349, 0.860762, 0.0609142, -27.3994, 120.211, 32.2648, 0.435295, 0.890521, -0.132253, -38.5568, 118.258, -17.6063, 0.435295, 0.890521, -0.132253, -28.4693, 116.127, 1.24631, 0.435295, 0.890521, -0.132253, -38.6298, 118.481, -9.82274, -0.0697735, -0.985156, 0.156843, -6.77233, 144.537, 4.64222, 0.996083, -0.0839026, -0.0279279, -10.8043, 109.413, -12.8502, 0.994489, -0.0810265, -0.06653, -13.0283, 73.5218, -2.3828, 0.994489, -0.0810265, -0.06653, -12.3527, 87.5507, -9.36957, 0.994489, -0.0810265, -0.06653, -16.8667, 82.1338, -26.9543, -0.291456, -0.923554, 0.249203, 13.3043, 144.069, 7.73105, 0.960575, -0.261128, 0.0954353, 4.51029, 103.745, -8.24181, 0.954482, -0.263511, 0.139738, -8.22972, 65.7584, 7.14623, 0.954482, -0.263511, 0.139738, -3.09919, 79.6321, -1.73548, 0.954482, -0.263511, 0.139738, -1.95516, 76.0217, -29.4875, -0.391757, -0.882507, 0.260209, 32.099, 140.474, 16.1897, 0.911397, -0.338857, 0.23352, 21.7953, 103.314, 2.19762, 0.913235, -0.338567, 0.226659, 4.84199, 67.8989, 17.6044, 0.913235, -0.338567, 0.226659, 11.8312, 80.8677, 8.81583, 0.913235, -0.338567, 0.226659, 15.8608, 75.2991, -11.291, -0.547419, -0.819303, 0.170513, 48.0094, 132.985, 24.9799, 0.809896, -0.491791, 0.319705, 36.5596, 105.771, 11.4801, 0.822686, -0.489519, 0.289065, 17.7325, 79.8807, 21.219, 0.822686, -0.489519, 0.289065, 26.7293, 91.058, 14.5421, 0.822686, -0.489519, 0.289065, 24.9016, 81.5633, 11.3046, 
19, a, 0.322938, 83.8206, -24.219, -68.4604, 0.834671, -0.0382926, 0.549417, -0.107446, 0.96709, 0.230634, -0.540167, -0.251536, 0.803087, 0.188907, 0.261651, -0.946495, -0.217508, -0.0126641, -0.975976, -20.0768, 121.701, 63.4649, 0.548207, 0.825928, 0.131572, -27.6528, 119.828, 18.455, 0.461665, 0.879659, -0.114302, -47.6267, 124.253, -28.1709, 0.461665, 0.879659, -0.114302, -34.4395, 119.433, -11.9975, 0.461665, 0.879659, -0.114302, -46.4037, 121.428, -24.7184, -0.0932651, -0.896954, 0.432175, -8.4629, 149.621, -6.19126, 0.990711, -0.134921, -0.0169598, -13.9795, 113.247, -20.0572, 0.990095, -0.129306, -0.0547017, -16.8247, 82.6347, 0.807782, 0.990095, -0.129306, -0.0547017, -16.0424, 93.4071, -10.4979, 0.990095, -0.129306, -0.0547017, -17.7728, 82.542, -3.14209, -0.350387, -0.825645, 0.442197, 11.428, 147.865, -2.81414, 0.943441, -0.318334, 0.0926468, -0.306879, 107.833, -17.147, 0.936137, -0.323643, 0.137486, -14.9168, 75.7056, 6.70314, 0.936137, -0.323643, 0.137486, -9.42507, 86.3472, -5.6396, 0.936137, -0.323643, 0.137486, -14.124, 75.8689, 2.07806, -0.481362, -0.786875, 0.38616, 29.769, 142.692, 5.65345, 0.887407, -0.402963, 0.223895, 17.4609, 106.623, -9.15841, 0.875113, -0.406467, 0.262606, -2.76718, 76.7455, 12.0047, 0.875113, -0.406467, 0.262606, 5.25785, 86.675, 0.631169, 0.875113, -0.406467, 0.262606, -1.27403, 77.0928, 8.19266, -0.646823, -0.706972, 0.286025, 45.0303, 133.784, 14.1211, 0.77629, -0.555995, 0.297058, 32.1366, 107.786, -0.195865, 0.758922, -0.559696, 0.332833, 10.551, 86.922, 13.9373, 0.758922, -0.559696, 0.332833, 20.5591, 95.1324, 4.92368, 0.758922, -0.559696, 0.332833, 12.4966, 86.1734, 9.66245, 
20, a, 0.295996, 17.8081, -12.3517, -36.9302, 0.955285, -0.0730365, 0.286524, -0.0327058, 0.936968, 0.347882, -0.293871, -0.341697, 0.892683, -0.11959, 0.382028, -0.91638, -0.507897, 0.0743685, -0.858202, -71.352, 127.084, 99.7779, 0.558899, 0.827138, 0.0589481, -93.53, 129.94, 59.9436, 0.388059, 0.909202, -0.150871, -126.535, 137.654, 21.5366, 0.388059, 0.909202, -0.150871, -109.378, 132.26, 33.1658, 0.388059, 0.909202, -0.150871, -121.389, 135.84, 23.6519, 0.0750542, -0.942887, 0.324548, -82.3551, 163.692, 34.1637, 0.935451, -0.0885016, -0.342197, -92.2526, 129.271, 17.9455, 0.909682, -0.0685778, -0.409605, -87.1592, 96.5674, 34.7326, 0.909682, -0.0685778, -0.409605, -90.5925, 108.415, 25.1242, 0.909682, -0.0685778, -0.409605, -87.5421, 99.1427, 32.5062, -0.185173, -0.884903, 0.427385, -62.4065, 162.411, 30.9155, 0.925725, -0.285695, -0.247813, -78.0053, 124.22, 15.3011, 0.932322, -0.295665, -0.208228, -83.9089, 89.1546, 38.6575, 0.932322, -0.295665, -0.208228, -82.8241, 101.192, 26.423, 0.932322, -0.295665, -0.208228, -83.3336, 91.8025, 35.8076, -0.342225, -0.857256, 0.3847, -42.3146, 157.058, 32.5042, 0.914155, -0.387919, -0.117643, -58.3078, 123.316, 15.8456, 0.914642, -0.397699, -0.0725661, -71.1164, 89.9251, 37.4028, 0.914642, -0.397699, -0.0725661, -66.9836, 101.584, 25.5982, 0.914642, -0.397699, -0.0725661, -69.9651, 92.5257, 34.7088, -0.543665, -0.773836, 0.324971, -25.1328, 147.868, 34.5739, 0.83225, -0.553371, -0.0337606, -41.0202, 124.056, 19.4848, 0.823354, -0.566856, 0.0276185, -57.8282, 100.421, 35.4501, 0.823354, -0.566856, 0.0276185, -50.7512, 110.206, 25.3014, 0.823354, -0.566856, 0.0276185, -56.0902, 102.622, 33.149, 
21, a, 0.299206, 66.2002, -16.502, -70.3335, 0.728055, -0.115029, 0.6758, -0.117571, 0.950262, 0.288407, -0.675362, -0.28943, 0.678319, 0.396136, 0.314442, -0.862672, 0.0677835, 0.0110664, -0.997639, -46.7097, 127.119, 52.6103, 0.536289, 0.786344, 0.306688, -47.2088, 129.73, 7.00632, 0.504579, 0.862252, 0.0438477, -51.8586, 135.036, -43.8284, 0.504579, 0.862252, 0.0438477, -45.0938, 130.076, -24.1221, 0.504579, 0.862252, 0.0438477, -53.6474, 135.119, -37.0994, -0.185165, -0.930965, 0.314672, -19.4836, 159.01, -10.6993, 0.965993, -0.183663, 0.182006, -23.5166, 124.38, -28.8724, 0.982053, -0.16361, 0.0938325, -30.5173, 92.0057, -12.0525, 0.982053, -0.16361, 0.0938325, -27.6123, 103.788, -21.9122, 0.982053, -0.16361, 0.0938325, -34.3136, 96.4456, -11.3456, -0.45994, -0.848291, 0.262407, -0.850414, 156.023, -3.34943, 0.889903, -0.371356, 0.26489, -10.1073, 118.116, -23.9168, 0.873467, -0.379075, 0.305545, -30.4483, 84.5279, -7.43863, 0.873467, -0.379075, 0.305545, -22.0764, 96.0407, -17.0881, 0.873467, -0.379075, 0.305545, -34.1348, 89.1969, -5.73184, -0.569043, -0.804257, 0.171349, 15.0599, 149.37, 8.37443, 0.804131, -0.461619, 0.374542, 5.99466, 115.589, -12.8037, 0.783559, -0.467114, 0.409683, -19.0377, 84.5059, -0.367566, 0.783559, -0.467114, 0.409683, -8.43123, 95.2004, -8.4598, 0.783559, -0.467114, 0.409683, -19.0054, 88.5369, -0.796709, -0.70142, -0.711825, 0.0362752, 27.8313, 139.151, 19.1647, 0.674585, -0.613357, 0.410766, 18.6041, 115.305, -0.667422, 0.650427, -0.618446, 0.440986, -5.92162, 93.8363, 5.39783, 0.650427, -0.618446, 0.440986, 6.04942, 102.564, -0.0181333, 0.650427, -0.618446, 0.440986, -4.39104, 97.0675, 4.69421, 
22, a, 0.281526, 92.6916, -41.5219, -29.1114, 0.583893, -0.227436, 0.779322, -0.123882, 0.923752, 0.362403, -0.802323, -0.308149, 0.511197, 0.504384, 0.390842, -0.769961, 0.109375, 0.0932968, -0.989613, -25.0536, 100.276, 87.1634, 0.511753, 0.7303, 0.452516, -20.6714, 104.91, 41.9294, 0.508664, 0.850098, 0.136363, -23.9647, 114.892, -8.02033, 0.508664, 0.850098, 0.136363, -17.2587, 107.821, 11.0513, 0.508664, 0.850098, 0.136363, -21.8496, 121.514, -15.1189, -0.245305, -0.948109, 0.202273, 10.3179, 137.782, 31.4088, 0.932681, -0.235056, 0.273595, 7.62219, 105.097, 9.72321, 0.95915, -0.207029, 0.192798, -2.17023, 71.5892, 22.4578, 0.95915, -0.207029, 0.192798, 2.19624, 84.126, 14.1973, 0.95915, -0.207029, 0.192798, -10.5395, 85.9735, -1.55541, -0.515559, -0.844543, 0.144728, 27.855, 133.391, 40.5361, 0.843133, -0.427794, 0.32576, 19.7326, 97.765, 15.8271, 0.821603, -0.439297, 0.3633, -3.44698, 63.9499, 27.359, 0.821603, -0.439297, 0.3633, 6.31609, 75.7873, 19.5934, 0.821603, -0.439297, 0.3633, -11.4172, 78.4017, 2.05357, -0.610174, -0.791741, 0.0288732, 42.0817, 124.983, 53.255, 0.742801, -0.526236, 0.413911, 34.5472, 93.7456, 27.9711, 0.715916, -0.535396, 0.448123, 7.27943, 62.728, 34.4754, 0.715916, -0.535396, 0.448123, 19.0786, 73.6741, 28.703, 0.715916, -0.535396, 0.448123, -1.43209, 76.6097, 10.3829, -0.733702, -0.667285, -0.128111, 53.2308, 113.24, 64.2896, 0.606623, -0.676436, 0.417664, 45.9815, 91.7192, 41.2379, 0.545905, -0.691163, 0.473584, 19.7836, 71.4097, 41.7961, 0.545905, -0.691163, 0.473584, 32.849, 79.7755, 38.9449, 0.545905, -0.691163, 0.473584, 10.3345, 84.1895, 17.4245, 
